transaction_date,user_id,transaction_id,product_amount,payment_category,is_churned
2024-05-15,USER_08018,6f6f0462-7a3a-4dd5-bbd7-5738277c4906,8540.92,QRIS (Wallet-based),1
2024-05-15,USER_07713,2486af4e-8136-40d9-88c7-72f5f7f89ef5,6807.35,Non-QRIS (Cards),1
2024-05-15,USER_05863,12fa9d1e-30fa-4b33-89a7-3952ce850280,4660.49,QRIS (Wallet-based),1
2024-05-15,USER_02830,22fcd89e-1a9a-4fee-9c67-1e27119e082a,9200.15,Non-QRIS (Cards),1
2024-05-15,USER_07936,5f2c9685-dd91-4ac4-a252-858ae2206e70,9045.00,Non-QRIS (Cards),1
2024-05-16,USER_06093,a09fb356-2fdd-40e5-939c-f9ac748498e6,1066.66,QRIS (Wallet-based),0
2024-05-16,USER_09797,d41c53a0-adc6-478b-9cd9-8a08e745bd4c,1388.35,Non-QRIS (Cards),1
2024-05-16,USER_05030,37b1c938-a219-49d5-96d5-4ce6c80d2910,8955.68,QRIS (Wallet-based),1
2024-05-16,USER_04768,b75dcf81-7495-4e29-b49d-3ae153e0db73,2573.06,QRIS (Bank-based),1
2024-05-16,USER_09741,eed4ba35-6587-476b-8f83-4a1a6b22b1c9,5238.49,Non-QRIS (Cards),1
2024-05-16,USER_09214,f15560c6-5c10-4e5a-9771-73de2c186fe2,9720.15,QRIS (Wallet-based),1
2024-05-16,USER_09613,bd8152b7-5ac5-45e7-9a52-74ccec5b3c73,3843.57,Non-QRIS (Cards),1
2024-05-16,USER_03284,2122014b-c6b4-43ed-ad42-2f4ef67fb6d5,7403.13,Non-QRIS (Cards),1
2024-05-16,USER_04704,8b648602-5937-4e90-b209-1ad5b2d4a162,3655.99,Non-QRIS (Cards),1
2024-05-16,USER_02795,8e7f7327-9dc1-4465-bc13-454231b1fb73,6080.30,Non-QRIS (Cards),1
2024-05-16,USER_07244,0e71cfda-544d-4ca3-9657-c34501faa7b3,9186.24,Non-QRIS (Cards),1
2024-05-16,USER_07021,5f7a241c-eebf-4944-9665-c1fc7fce314f,2747.62,Non-QRIS (Cards),1
2024-05-16,USER_06855,d347a5bb-5f01-4479-a4ee-9e1f3a87f048,2594.17,QRIS (Wallet-based),1
2024-05-17,USER_07312,1629593d-6cfc-4088-96ec-bfee35fa9560,4950.73,QRIS (Wallet-based),1
2024-05-17,USER_03477,f9d85365-41d8-4d99-b342-c7f603496ac8,5954.13,Non-QRIS (Cards),1
2024-05-17,USER_03481,910b093e-a52f-4a4f-a34b-8ae8ba08d339,2604.51,QRIS (Wallet-based),0
2024-05-17,USER_02610,09bbd770-b814-46bd-863f-ec8d64b17605,5763.35,Non-QRIS (Cards),1
2024-05-17,USER_07351,a6267f02-ba67-4efe-aeed-c24b499f6380,7935.25,QRIS (Wallet-based),1
2024-05-17,USER_05325,11632d5a-3251-442b-8818-60ea39c525f3,4308.55,Non-QRIS (Cards),1
2024-05-17,USER_06142,c9274ab8-6bdd-42ee-a9ba-c905df4ddcf5,6155.60,QRIS (Wallet-based),0
2024-05-17,USER_00691,9951d460-060e-4cd8-a0b5-4f4ad021d20d,2797.39,QRIS (Wallet-based),1
2024-05-17,USER_07158,454facd1-71a9-4eff-9b26-6d38fb3fe12f,1981.44,QRIS (Wallet-based),1
2024-05-17,USER_00150,b735f195-da2f-4360-aa5b-745b6d3f4fcf,4507.64,QRIS (Bank-based),1
2024-05-17,USER_09959,5d9f7363-9708-46ad-86a7-e1de72abc6ad,4944.25,QRIS (Bank-based),1
2024-05-17,USER_04232,3234d281-3fac-41e3-94d1-730d345ef580,8569.99,QRIS (Wallet-based),1
2024-05-17,USER_03826,a178a1aa-9601-4eeb-872a-91a3ac8d2554,3849.45,QRIS (Bank-based),1
2024-05-17,USER_04819,226f1a24-f27b-48e1-8e5e-44339b663949,9609.02,Non-QRIS (Cards),1
2024-05-18,USER_08149,8ce24b34-16e8-4abe-95a5-ab7199be309f,7674.17,QRIS (Bank-based),0
2024-05-18,USER_05657,a7e28dac-9dce-485e-816c-70a65fe91ede,3311.17,QRIS (Wallet-based),1
2024-05-18,USER_07903,e14c49de-9a26-4d6a-8d06-ae647d2f77e6,8066.10,QRIS (Bank-based),1
2024-05-18,USER_04140,44721507-df35-4eac-99a6-511637d8d698,7972.29,QRIS (Wallet-based),1
2024-05-18,USER_04492,f0f500ee-c36a-4566-8384-c0e066f5b342,6813.15,Non-QRIS (Cards),1
2024-05-18,USER_03482,83532a48-b960-46e4-8337-c82c3e646d3a,7816.63,Non-QRIS (Cards),1
2024-05-18,USER_08964,b71136ef-7450-4a05-9a66-3a003fc03eb9,5522.37,QRIS (Wallet-based),1
2024-05-18,USER_02931,b0c5214f-4e5f-4270-a7b2-bc951e543fe4,1624.55,Non-QRIS (Cards),1
2024-05-18,USER_02923,757560c8-d60d-4457-8405-5a7b6fa46a42,3884.34,QRIS (Wallet-based),1
2024-05-18,USER_06097,1f882302-c41d-4016-ba8c-d7bace28300b,3630.04,QRIS (Bank-based),1
2024-05-18,USER_08383,62a347be-9384-433a-a732-bfe30a329e56,1186.89,QRIS (Wallet-based),1
2024-05-19,USER_09326,148093cd-b0e3-498d-8a44-7ae00143759b,910.24,Non-QRIS (Cards),1
2024-05-19,USER_07486,adda4e69-e4fc-4267-ad79-1ffcf034c5d1,368.27,QRIS (Bank-based),1
2024-05-19,USER_08258,342f105a-06fc-41c6-a328-febae63dafd4,9034.93,QRIS (Wallet-based),1
2024-05-19,USER_07680,8783b5c8-b39d-4457-9409-2592d92fe59e,2752.97,QRIS (Wallet-based),1
2024-05-19,USER_03778,58ae232e-92a6-465e-9fbf-e73465943f2d,6661.80,QRIS (Wallet-based),1
2024-05-19,USER_09926,e81e135b-710d-4af9-9eb1-0a8f05d266c7,9638.15,QRIS (Wallet-based),1
2024-05-19,USER_08966,3f7ae9f2-38ca-4730-8637-f9da60f629ee,5346.85,Non-QRIS (Cards),1
2024-05-19,USER_07563,5bcd691f-39af-4104-a901-67202ff2b48f,8600.79,QRIS (Bank-based),1
2024-05-19,USER_00569,b62bd7b0-3a15-4f35-8a63-842b079a75b8,2115.56,Non-QRIS (Cards),1
2024-05-19,USER_00498,d4e91f4e-3057-4f9d-b5f0-cf925a34a2db,5942.36,QRIS (Bank-based),1
2024-05-19,USER_00403,521823ea-9780-4453-acfb-3b9527522d60,136.07,QRIS (Bank-based),0
2024-05-19,USER_06029,5868cbae-232b-49ad-a88e-58faddf34618,8067.40,QRIS (Wallet-based),1
2024-05-19,USER_07539,e09e0a24-fc33-429f-9304-a5195aa170f8,1459.18,Non-QRIS (Cards),1
2024-05-19,USER_07248,47c329a9-cf4b-4f33-a514-5659d2c51ec6,1673.52,Non-QRIS (Cards),1
2024-05-19,USER_08070,877dc465-fbea-4ce3-8380-1c697d8da0c8,4244.22,QRIS (Bank-based),0
2024-05-19,USER_01696,df033e49-1952-4b0e-8da1-739b8f1ff6d3,9245.70,Non-QRIS (Cards),1
2024-05-19,USER_06875,d068d788-6b15-407f-b53c-e98658c4f28d,101.66,QRIS (Wallet-based),1
2024-05-19,USER_04517,37c3e3f8-bfc5-495f-8947-ea4abb966c02,3871.56,QRIS (Bank-based),1
2024-05-19,USER_05722,af1c0dea-fbbe-4fc7-98be-9d63682dd459,8571.31,QRIS (Wallet-based),1
2024-05-19,USER_03347,074af9b8-5c02-48bc-bf99-5867c5a4eafb,5782.14,QRIS (Wallet-based),1
2024-05-19,USER_02200,5449810f-cb87-4297-93ab-b99fee1c76b6,1227.28,QRIS (Bank-based),1
2024-05-19,USER_08936,53e8b9b7-e932-486e-949f-f64d102fc7b0,7622.75,Non-QRIS (Cards),1
2024-05-19,USER_05308,f2c40bc9-f05d-479b-81ef-1cc865426ff2,1221.06,QRIS (Bank-based),1
2024-05-19,USER_05294,0354af9c-479e-4930-bd16-4b9f50b4bc5d,2635.27,Non-QRIS (Cards),1
2024-05-19,USER_06338,1b9d90c7-236d-4b40-9033-2884336aa1a7,4142.03,QRIS (Wallet-based),1
2024-05-20,USER_05856,53e3fbda-5d6d-4e2d-8b26-e87dd6c26584,957.98,Non-QRIS (Cards),1
2024-05-20,USER_05560,7d865f00-c6e4-4e3f-b85a-74c73b9a3bcc,6204.89,Non-QRIS (Cards),0
2024-05-20,USER_08466,86616370-2040-42f8-b815-d4a12aebf90b,3162.98,QRIS (Wallet-based),0
2024-05-20,USER_08042,64fe2c8e-5f4f-43bb-a5c3-479a15708fab,6875.21,Non-QRIS (Cards),0
2024-05-20,USER_02156,50129103-b355-4089-8c77-96cf60f4f82b,8646.77,QRIS (Wallet-based),0
2024-05-20,USER_03715,e4c553bf-4eee-48b0-8b48-be52721f4eb9,2958.70,QRIS (Wallet-based),0
2024-05-21,USER_09509,73ae9719-08ea-4e90-a6b0-811d11806ac9,2549.25,Non-QRIS (Cards),0
2024-05-21,USER_07736,d0d842e0-c48e-4d4a-9304-aae1583b05a3,6015.61,QRIS (Wallet-based),0
2024-05-21,USER_09413,11a43a59-17ce-46f3-aa3d-a7b3ea5b5ca4,9361.51,Non-QRIS (Cards),0
2024-05-21,USER_04262,337b865f-d755-432b-a6ca-d35f579b9549,8190.88,QRIS (Wallet-based),0
2024-05-21,USER_06265,5af0a35c-fecc-4fff-a024-4c88595f9760,5242.27,QRIS (Wallet-based),0
2024-05-21,USER_09652,aef12881-0341-43b5-913c-bcc4b712a831,4777.00,QRIS (Bank-based),0
2024-05-21,USER_05239,5b71ab70-c069-4bc8-b996-47d9e9f43ccb,4625.36,Non-QRIS (Cards),0
2024-05-21,USER_01608,12a2ce22-9422-4a82-9903-51fe895cc2de,3546.18,QRIS (Wallet-based),0
2024-05-22,USER_07596,6f3ba961-9642-41c5-90cc-9f998b042b2e,2906.06,Non-QRIS (Cards),0
2024-05-22,USER_06421,58492350-ad80-4d79-88a9-9965b5581d22,2337.25,QRIS (Wallet-based),0
2024-05-22,USER_02268,648ad372-0627-4290-986b-81778878e219,1057.66,Non-QRIS (Cards),0
2024-05-22,USER_04801,b6854ba9-2671-4aef-af04-b66a27ff5438,2423.96,Non-QRIS (Cards),0
2024-05-22,USER_09636,1239a160-4317-4fda-b2a6-9f59aabff338,8846.85,Non-QRIS (Cards),0
2024-05-22,USER_09433,08b1ca3d-bebd-414a-b91a-a4a0f48afa79,1393.15,QRIS (Bank-based),0
2024-05-22,USER_06970,05585838-662a-4f37-bef5-fd2e165d73e4,4275.27,Non-QRIS (Cards),0
2024-05-22,USER_02448,f7282827-d51b-46c7-b445-c5d0e070dd53,1193.02,Non-QRIS (Cards),0
2024-05-22,USER_06407,db349a47-f129-4e75-9124-5bb1d551149a,236.43,Non-QRIS (Cards),0
2024-05-22,USER_05126,ce8130a9-d091-4c70-af21-5f6fc6c9c7d0,5310.74,Non-QRIS (Cards),0
2024-05-22,USER_03091,cdd1a513-8175-42a8-a595-7ce6cbb91ceb,8026.00,QRIS (Bank-based),0
2024-05-22,USER_08090,ab9e71e2-6cb6-4bec-8569-7b698eec248b,9032.14,Non-QRIS (Cards),0
2024-05-23,USER_00065,114559e0-4808-419d-88aa-6f9a35d5d4d1,7641.92,QRIS (Wallet-based),0
2024-05-23,USER_01649,7f8d7174-d6bb-4df8-b6bb-ea0b0ffb58c6,5414.56,QRIS (Wallet-based),0
2024-05-23,USER_06960,37fd0d6d-0643-4aad-949b-b0176402d16f,6399.01,QRIS (Wallet-based),0
2024-05-23,USER_04319,41807df5-db00-428a-8f79-fa19776676c8,6314.28,Non-QRIS (Cards),0
2024-05-23,USER_03481,383afb10-fc92-4610-b84e-9fa1357143fa,7529.19,QRIS (Bank-based),0
2024-05-23,USER_02404,122f29a3-8309-42b3-a472-65ed9ff53da3,7030.37,QRIS (Bank-based),0
2024-05-23,USER_06582,0c5e396b-6834-40dc-852d-31d4f963d80a,2703.78,Non-QRIS (Cards),0
2024-05-23,USER_07774,85ab37ea-4d9b-49cc-a8ed-610b1b87c920,9577.46,QRIS (Bank-based),0
2024-05-23,USER_03738,582ccc85-52e6-445e-aa6d-96ec2999775e,1404.73,QRIS (Bank-based),0
2024-05-23,USER_03087,538acb5d-8a43-4c57-ba30-57f3c58745a1,4862.75,Non-QRIS (Cards),0
2024-05-23,USER_02803,5613c2e9-e507-4aaf-a424-bbfa9b5620d6,7246.60,QRIS (Wallet-based),0
2024-05-23,USER_01136,eb85f027-0df9-491e-a29c-a50d91d73db2,565.51,QRIS (Wallet-based),0
2024-05-23,USER_09587,1e956f20-6266-49b6-be59-1c1fa2e49991,1600.00,Non-QRIS (Cards),0
2024-05-23,USER_09744,c6d0f030-718d-4fbc-ac62-a3f0a86fa3e9,6452.03,QRIS (Wallet-based),0
2024-05-23,USER_08104,06da2f9e-36e9-45fb-a12e-ef82bf78e317,7335.27,QRIS (Wallet-based),0
2024-05-23,USER_04356,de5f5627-c174-4cfb-8c4f-edce9025c5e5,5683.53,QRIS (Wallet-based),0
2024-05-23,USER_08752,1fa09cb9-384d-497b-8c5d-fbbc42f9595e,325.66,Non-QRIS (Cards),0
2024-05-23,USER_02523,661b4b93-1b0c-4404-a50f-c5baf3640132,6975.77,QRIS (Bank-based),0
2024-05-23,USER_09570,f166ec58-870f-4e14-b03a-dbca3ddc2007,4580.01,QRIS (Wallet-based),0
2024-05-23,USER_03788,a710d2a3-99e1-46a8-80f8-c5ffdc7866bf,8615.83,QRIS (Wallet-based),0
2024-05-23,USER_08774,e6378c4b-9b20-4fab-b875-e624320acfc5,3197.25,QRIS (Wallet-based),0
2024-05-24,USER_01506,16dc7be2-4b52-41a6-8bed-7a43cf15ab30,95.13,Non-QRIS (Cards),0
2024-05-24,USER_02793,d2d9d393-7c46-4afd-9951-f2e99a524be5,2916.13,QRIS (Wallet-based),0
2024-05-24,USER_09632,7842f1c8-f7bc-4577-8053-d1f48b74751c,3876.27,Non-QRIS (Cards),0
2024-05-24,USER_03945,8b95095c-472d-4d99-b68e-b2c2b55d6cac,9269.83,QRIS (Wallet-based),0
2024-05-24,USER_03371,047f92b5-3f52-4d71-8612-dacd49f181d5,7985.52,QRIS (Wallet-based),0
2024-05-24,USER_09048,07113d6c-ec50-499e-9aab-6c5abfaf49c8,396.23,QRIS (Wallet-based),0
2024-05-24,USER_06572,fcd455c9-00f2-427e-8b61-95a47611eaab,1570.09,QRIS (Bank-based),0
2024-05-24,USER_01462,b168dfd4-c6a4-4ff4-9dee-084aaa7cc71c,5877.30,QRIS (Bank-based),0
2024-05-24,USER_06519,0a9473cc-dc36-4d12-b362-d3f2bb4be61f,7192.54,QRIS (Wallet-based),0
2024-05-24,USER_04696,2b3e513f-be23-420d-aed9-4568e021a966,5443.61,QRIS (Wallet-based),0
2024-05-24,USER_02248,ed17347b-35c2-4bcd-bb0a-56f977b5c462,5666.85,Non-QRIS (Cards),0
2024-05-24,USER_02313,c1433a96-7031-4956-ae1a-ef7e2bd8ebdf,5370.40,Non-QRIS (Cards),0
2024-05-24,USER_09346,d47a9907-cd9c-4cc0-9b9f-fbb54e6a569f,4968.01,Non-QRIS (Cards),0
2024-05-24,USER_01543,0e19aa1f-b7d9-4b5e-803f-32a9f9d25d23,7151.22,QRIS (Wallet-based),0
2024-05-25,USER_00185,4ef09083-a13f-433a-a7f5-8ae5b6554cdc,7065.83,QRIS (Wallet-based),0
2024-05-25,USER_04809,275ab40f-1b29-4773-8d57-63043f9c8601,5700.13,Non-QRIS (Cards),0
2024-05-25,USER_01201,113347cc-0890-435f-8071-f8a0253d63b0,6943.34,Non-QRIS (Cards),0
2024-05-25,USER_03575,fb2031b9-7047-4856-9bfd-d1d45fd4d36a,5639.88,QRIS (Bank-based),0
2024-05-25,USER_05615,c94cb109-3acf-4bcd-8dcd-70b4445412ff,7630.02,QRIS (Wallet-based),0
2024-05-25,USER_01322,d5599d0c-7e98-4e77-bae7-877f9e49343e,6750.86,QRIS (Bank-based),0
2024-05-25,USER_01370,61201d4d-3310-4630-91b8-fac6c1c66e7b,5619.74,QRIS (Bank-based),0
2024-05-25,USER_03647,4a93784d-93ae-4b8f-81a9-7045b6538e59,7839.39,QRIS (Wallet-based),0
2024-05-25,USER_03105,c7e9e5f5-32d5-4e03-9819-5a10f9deba41,4383.88,QRIS (Wallet-based),0
2024-05-25,USER_03997,0a54a002-3933-4c3b-b9c6-fa0c01d3dc6e,8247.91,Non-QRIS (Cards),0
2024-05-25,USER_08620,1e7cf043-4c5f-46a3-a1a8-a9a704206fac,3843.43,QRIS (Bank-based),0
2024-05-25,USER_00585,97d4ed84-e6f3-4e7d-9ecc-a20c1329b8a0,9196.94,QRIS (Wallet-based),0
2024-05-25,USER_00534,ef72d2b6-3546-49ad-8910-e3044b6bb54a,6198.02,QRIS (Wallet-based),0
2024-05-25,USER_08104,c884bd80-e914-4041-af18-dc30b3713696,2359.03,Non-QRIS (Cards),0
2024-05-25,USER_02822,7b02d8bb-aa5c-46b9-9208-84f03d6af89f,352.20,QRIS (Bank-based),0
2024-05-25,USER_01142,8186c4d3-947c-4ea4-820c-912f3a80f4fc,3432.25,Non-QRIS (Cards),0
2024-05-25,USER_02419,34fa18fd-7371-4636-9074-9c6ffa09be27,1903.29,Non-QRIS (Cards),0
2024-05-25,USER_08054,e190181a-f489-43af-b961-9ca5389e65c0,9303.77,QRIS (Bank-based),0
2024-05-25,USER_02647,2d28c20b-cbc0-4ab0-b29a-97edb378df11,3294.33,Non-QRIS (Cards),0
2024-05-26,USER_05075,d7888778-0744-489e-9644-6ec7fee40083,1199.89,QRIS (Wallet-based),0
2024-05-26,USER_05795,566bee18-bd7d-4efe-96a6-a04947ac15a7,7568.53,QRIS (Bank-based),0
2024-05-26,USER_00511,bbdb3b89-4701-48b6-beca-77c3b62546bf,9152.26,Non-QRIS (Cards),0
2024-05-26,USER_05447,f051580b-078f-4dce-a17e-29d9d3887dce,9257.38,QRIS (Wallet-based),0
2024-05-26,USER_05231,f921960d-a579-4422-b3a5-d9c76109f378,818.60,QRIS (Wallet-based),0
2024-05-26,USER_01592,ba3b2737-6b93-4c1a-a8a0-ca279cc23b0f,4064.46,Non-QRIS (Cards),0
2024-05-26,USER_06052,e017ace5-fe34-4346-8587-0c567f25080a,651.28,QRIS (Bank-based),0
2024-05-27,USER_06994,cdec0654-f6ba-4a7e-bae5-b538dc403139,6970.85,Non-QRIS (Cards),0
2024-05-27,USER_03021,a9e4a49c-8e11-4bb1-af3d-45b1f4c5f00e,6475.62,QRIS (Wallet-based),0
2024-05-27,USER_00190,be3ebc51-dd61-427a-9406-04c204c37ea7,841.88,QRIS (Bank-based),0
2024-05-27,USER_07544,cb65b473-36fb-4751-b881-3c800b004d2d,6618.80,Non-QRIS (Cards),0
2024-05-27,USER_06404,8355074f-0a3b-472a-af75-5ecfd963bdbf,8460.54,QRIS (Wallet-based),0
2024-05-27,USER_00590,3d78ebed-ec4a-4aed-b2ab-fad7d804dc06,2396.13,Non-QRIS (Cards),0
2024-05-27,USER_00581,a2861125-588a-4285-90b9-487c24abb2d1,6665.29,Non-QRIS (Cards),0
2024-05-27,USER_06308,35fd9c04-4337-4f70-b11f-6ffda57c8ba3,4846.33,Non-QRIS (Cards),0
2024-05-27,USER_07049,6b050c1f-bb8a-4a56-bcc4-a8d48a505898,4345.77,QRIS (Wallet-based),0
2024-05-27,USER_04225,5c9bf544-917b-4b7b-8512-b823246ee597,712.60,QRIS (Wallet-based),0
2024-05-27,USER_08074,3c0400a4-7854-4dac-89c9-497805ce0da2,7489.64,QRIS (Wallet-based),0
2024-05-27,USER_07269,02791d78-28eb-4288-a4ce-c1e392ea1f3d,1545.46,QRIS (Bank-based),0
2024-05-27,USER_01293,5fe20b58-e0cc-4df3-9948-770969cca0f0,41.21,QRIS (Wallet-based),0
2024-05-27,USER_06669,0cd126e8-d3e0-4f03-bb4e-f1f881df1ac6,1401.39,Non-QRIS (Cards),0
2024-05-27,USER_04001,ce89bd01-a896-44ba-8ce3-7522722830b8,4479.64,QRIS (Bank-based),0
2024-05-27,USER_02712,baac8ef5-8bfd-40c1-9515-23f0525e2c41,4365.13,Non-QRIS (Cards),0
2024-05-27,USER_08771,597bba18-46be-469f-af1f-2d3b730c5e7d,3109.27,QRIS (Wallet-based),0
2024-05-28,USER_03412,f3d2805c-c7e1-48a1-9987-3aa987bab1c8,1610.93,QRIS (Wallet-based),0
2024-05-28,USER_04627,b54f1a05-3b49-4856-a9f0-a104fa124c2d,7122.00,Non-QRIS (Cards),0
2024-05-28,USER_00449,9fe76169-4272-4a1e-ab36-9e50f3859adb,1069.99,QRIS (Bank-based),0
2024-05-28,USER_07451,43e3238e-7881-46dd-bf4a-6c139ac2fb8d,1676.46,Non-QRIS (Cards),0
2024-05-28,USER_01664,71bf3572-3f57-474b-b1e7-02033b3d578f,8416.09,QRIS (Bank-based),0
2024-05-28,USER_00329,c3f93163-6ba1-400c-abec-f5fa71daf878,2424.38,QRIS (Wallet-based),0
2024-05-28,USER_03118,63e1ccdb-80cf-42f7-9f82-f46ec219c1ab,1639.77,QRIS (Wallet-based),0
2024-05-28,USER_09097,0fb62864-cc3d-4680-95f9-842c739398b7,7244.35,Non-QRIS (Cards),0
2024-05-28,USER_03945,0491e428-e478-4bfc-84c0-8a937d0ff0dc,302.88,Non-QRIS (Cards),0
2024-05-28,USER_03871,7cc0e519-6d67-4aa4-ac3c-7637bd83683d,1422.18,QRIS (Bank-based),0
2024-05-28,USER_00001,fc729a0e-483f-42b0-9bc1-9ba41635622d,5810.65,QRIS (Bank-based),0
2024-05-28,USER_02733,da2c3637-bf00-47fa-8777-9608e04d80ad,4771.31,QRIS (Wallet-based),0
2024-05-28,USER_02571,b028b012-b765-4a89-af90-98e0130d5599,8853.32,QRIS (Wallet-based),0
2024-05-28,USER_00561,dc18b036-24e9-4b17-9cac-68e8bd0da236,7156.55,QRIS (Wallet-based),0
2024-05-29,USER_06414,c4d8e98e-4dbd-4ab0-ada6-a7b98f2868a6,264.54,QRIS (Bank-based),0
2024-05-29,USER_06628,967bd566-f56b-4089-ac30-a7c8a673e568,3743.95,Non-QRIS (Cards),0
2024-05-29,USER_01928,cafe48d2-de48-4001-8464-4fb8e6b1edb4,1378.38,QRIS (Wallet-based),0
2024-05-29,USER_02322,54edb081-6b96-4ca2-983a-e3e00fd5f889,334.14,Non-QRIS (Cards),0
2024-05-29,USER_01269,8e3bb3ca-aadb-4f7b-92b7-bdbe56cf8e6d,4666.00,QRIS (Wallet-based),0
2024-05-29,USER_09218,e2b5d1b5-ccdc-4a8e-86ae-37da37cee840,2207.32,QRIS (Wallet-based),0
2024-05-29,USER_03648,0e150396-f06a-42c2-9ca8-52ef7ecf5c8f,1161.77,Non-QRIS (Cards),0
2024-05-29,USER_08129,8b6ad284-678e-4cf1-beb6-16f0b15ed6b4,3649.60,Non-QRIS (Cards),0
2024-05-29,USER_01768,7d23fd49-72f1-4407-a27f-6d3f80c6ba37,7490.86,Non-QRIS (Cards),0
2024-05-29,USER_03626,83dc4fbe-f1d1-4e1f-99e3-64466c470e94,2099.85,Non-QRIS (Cards),0
2024-05-29,USER_05741,d0038eab-be99-4ee3-91c5-f88beae93f22,1361.64,QRIS (Bank-based),0
2024-05-29,USER_08708,36755ed6-491c-4edb-8c54-ce848d3b6d4e,6210.88,Non-QRIS (Cards),0
2024-05-29,USER_02162,0fe1afaa-cddd-4007-bc79-56388afdf325,6624.61,Non-QRIS (Cards),0
2024-05-29,USER_08899,53cb905a-1613-4169-9ac4-f7e1280b6de6,4491.06,QRIS (Wallet-based),0
2024-05-29,USER_03206,e6c694cc-fa1d-45d2-9de6-12041337d1dd,519.00,Non-QRIS (Cards),0
2024-05-29,USER_01346,c2282de4-0ce6-4c2b-83d2-db380e549959,408.88,Non-QRIS (Cards),0
2024-05-29,USER_06756,2de8ee5d-01d3-4c05-ae19-0611abcc4c84,9268.66,Non-QRIS (Cards),0
2024-05-29,USER_09230,2ac1828a-57bc-4630-95c5-f4bdfa0e55b1,3246.04,QRIS (Wallet-based),0
2024-05-29,USER_07266,e0d35240-c1c4-44ef-8508-f006749fb7cc,189.99,Non-QRIS (Cards),0
2024-05-30,USER_02501,065c2785-d0fb-4973-85c6-c53d879a14a5,7382.48,QRIS (Wallet-based),0
2024-05-30,USER_02125,502db87f-4d1b-469e-b651-88a135a5d684,8073.57,QRIS (Wallet-based),0
2024-05-30,USER_08864,ff352f4f-6e00-4d9f-88f1-680441f18a50,947.05,QRIS (Wallet-based),0
2024-05-30,USER_01843,e3ed05f8-0980-434a-a699-eea8f99adb8a,9262.48,QRIS (Bank-based),0
2024-05-30,USER_02068,dcf70469-8bd1-418d-8e0e-2fcb0492fced,2490.70,Non-QRIS (Cards),0
2024-05-30,USER_07166,edb85dae-ee0c-4e91-a414-d87367c894a5,1400.16,QRIS (Wallet-based),0
2024-05-30,USER_02669,36b0f806-fc0a-48a7-8207-8d282ef12959,1037.12,Non-QRIS (Cards),0
2024-05-30,USER_07678,94e2346e-bc03-47ad-8f04-d9952e774c18,8039.02,Non-QRIS (Cards),0
2024-05-30,USER_03278,831fa505-3956-4a3d-8d69-c6b617ce8c60,7656.39,Non-QRIS (Cards),0
2024-05-30,USER_07474,88b224a5-6c20-46ee-9df3-e8846cf81708,2618.66,Non-QRIS (Cards),0
2024-05-30,USER_01540,9cb59098-f2de-4fc1-8fdd-efff2dca47a6,3666.75,QRIS (Wallet-based),0
2024-05-30,USER_05903,f84976ed-bb3f-46f9-b258-5055a007c974,7889.83,QRIS (Wallet-based),0
2024-05-30,USER_01871,f84d3232-7ac3-430d-98e6-ac090be0db56,2998.66,Non-QRIS (Cards),0
2024-05-30,USER_05705,c0f1a135-55f2-4b67-bfb9-3fe3a92cd72c,7895.87,Non-QRIS (Cards),0
2024-05-31,USER_06086,a9631311-2187-467f-b1be-d458ea73f530,4864.12,Non-QRIS (Cards),0
2024-05-31,USER_07455,b90408f7-5b6f-4490-a787-10d1a3d9f1db,9650.33,QRIS (Bank-based),0
2024-05-31,USER_02022,9e5592fd-0472-485b-bf49-b25826b52922,3484.80,QRIS (Wallet-based),0
2024-05-31,USER_06671,a06e8b79-b327-411b-ba0a-3a11b78ca460,3013.51,QRIS (Bank-based),0
2024-05-31,USER_06865,ce4af2cb-5659-49dc-8e55-59ce9b277432,3565.85,QRIS (Wallet-based),0
2024-05-31,USER_06686,5cb16ac3-cc34-4b3f-9ecf-99f1fe043414,7053.72,Non-QRIS (Cards),0
2024-05-31,USER_00694,7b91ffa1-f0bc-4485-b231-27c73126759d,9500.26,QRIS (Wallet-based),0
2024-05-31,USER_01530,6ce3ee23-ba0d-4ec2-b039-54194ff02e77,6710.25,QRIS (Bank-based),0
2024-05-31,USER_08492,7f407f72-41cb-4051-b758-1749d7dd6316,8897.01,QRIS (Bank-based),0
2024-05-31,USER_09698,a2f5a951-1ab9-4b5f-a8ba-5aca53a36fc0,7386.44,Non-QRIS (Cards),0
2024-05-31,USER_02842,481cd6b3-5e27-4234-93b6-b02f4b1fcb37,9468.58,QRIS (Bank-based),0
2024-05-31,USER_08658,e00153d3-b467-4a4e-9002-f145a0f41fa6,6299.40,QRIS (Wallet-based),0
2024-05-31,USER_06176,c0f49113-6095-4907-8061-2d16f726e5f8,1731.64,QRIS (Wallet-based),0
2024-06-01,USER_00714,4aea0af1-0725-4d11-943e-3d9df052e5e4,5401.66,QRIS (Wallet-based),0
2024-06-01,USER_02189,234cc2c8-63f6-4aff-a3ed-9ec5341d2e43,5811.15,QRIS (Bank-based),0
2024-06-01,USER_00638,7da3376c-bcc0-4f05-8aa6-b46fc23cc6a7,6286.12,QRIS (Wallet-based),0
2024-06-01,USER_01459,eaade1f5-7469-4664-892f-e634563cfb09,2038.27,QRIS (Wallet-based),0
2024-06-01,USER_08143,c749bbd6-33d7-4826-abc7-5a8bf784c030,947.33,Non-QRIS (Cards),0
